5	30	1	5	10	100	
521	1	0	0	0	0	
521	1	0	0	0	0	
521	1	0	0	0	0	
521	1	0	0	0	0	
521	1	0	0	0	0	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
70	1	0	370	0	1	
670	660	999999	0	0	0	
130	110	999999	0	0	0	
370	190	999999	0	0	0	
10	240	999999	0	0	0	
200	20	999999	0	0	0	
190	390	999999	0	0	0	
670	660	0	0	0	0	
130	110	0	0	0	0	
370	190	0	0	0	0	
10	240	0	0	0	0	
200	20	0	0	0	0	
190	390	0	0	0	0	
290	350	0	0	0	0	
10	90	0	0	0	0	
180	90	0	0	0	0	
460	170	0	0	0	0	
100	40	15	6	9	0	
10	30	16	5	11	0	
40	180	17	3	14	0	
170	90	16	8	8	0	
30	100	14	4	10	0	
210	200	18	17	1	0	
170	200	16	13	3	0	
30	210	12	1	11	0	
250	10	20	0	20	0	
150	80	15	8	7	0	
20	200	17	1	16	0	
190	80	12	5	7	0	
170	60	18	6	12	0	
30	20	14	9	5	0	
120	60	16	8	8	0	
90	20	13	2	11	0	
70	90	19	14	5	0	
20	180	13	1	12	0	
10	90	18	2	16	0	
120	180	20	13	7	0	
60	120	15	7	8	0	
190	80	20	8	12	0	
40	120	11	3	8	0	
90	70	19	14	5	0	
200	190	17	16	1	0	
90	70	16	12	4	0	
120	150	11	8	3	0	
250	130	20	10	10	0	
250	200	12	9	3	0	
200	80	15	6	9	0	
150	430	20	6	14	0	
160	450	12	4	8	0	
80	350	19	4	15	0	
140	450	14	4	10	0	
70	460	13	1	12	0	
250	350	15	10	5	0	
50	450	20	2	18	0	
170	300	11	6	5	0	
20	450	11	0	11	0	
210	440	20	9	11	0	
140	440	12	3	9	0	
190	380	16	8	8	0	
60	440	11	1	10	0	
140	430	13	4	9	0	
210	340	18	11	7	0	
40	420	11	1	10	0	
120	380	16	5	11	0	
20	400	11	0	11	0	
170	460	16	5	11	0	
110	320	14	4	10	0	
250	400	19	11	8	0	
150	440	16	5	11	0	
40	450	16	1	15	0	
180	460	11	4	7	0	
100	480	17	3	14	0	
200	460	20	8	12	0	
230	490	17	7	10	0	
90	320	12	3	9	0	
80	360	19	4	15	0	
170	470	19	6	13	0	
360	330	13	11	2	0	
360	120	15	5	10	0	
340	130	19	7	12	0	
310	310	18	18	0	0	
350	110	11	3	8	0	
490	250	15	7	8	0	
490	290	12	7	5	0	
380	360	13	12	1	0	
340	140	14	5	9	0	
340	260	18	13	5	0	
420	320	17	12	5	0	
310	340	19	17	2	0	
360	120	18	6	12	0	
270	120	16	7	9	0	
300	180	12	7	5	0	
380	160	18	7	11	0	
500	120	19	4	15	0	
320	180	16	9	7	0	
500	270	18	9	9	0	
400	220	11	6	5	0	
390	360	11	10	1	0	
400	270	11	7	4	0	
370	270	12	8	4	0	
420	110	15	3	12	0	
260	220	19	16	3	0	
330	190	14	8	6	0	
490	220	11	4	7	0	
490	280	20	11	9	0	
440	230	14	7	7	0	
270	370	18	13	5	0	
490	290	16	9	7	0	
470	210	16	7	9	0	
450	280	14	8	6	0	
380	350	16	14	2	0	
430	170	17	6	11	0	
330	200	19	11	8	0	
340	120	17	6	11	0	
310	130	20	8	12	0	
330	150	19	8	11	0	
460	160	17	5	12	0	
