5	17	1	10	11	100	
514	1	0	0	0	0	
514	1	0	0	0	0	
514	1	0	0	0	0	
514	1	0	0	0	0	
514	1	0	0	0	0	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
150	1	0	490	0	1	
670	660	999999	0	0	0	
130	470	999999	0	0	0	
140	20	999999	0	0	0	
430	140	999999	0	0	0	
230	460	999999	0	0	0	
170	330	999999	0	0	0	
230	80	999999	0	0	0	
130	40	999999	0	0	0	
190	270	999999	0	0	0	
240	400	999999	0	0	0	
270	150	999999	0	0	0	
670	660	0	0	0	0	
130	470	0	0	0	0	
140	20	0	0	0	0	
430	140	0	0	0	0	
230	460	0	0	0	0	
170	330	0	0	0	0	
230	80	0	0	0	0	
130	40	0	0	0	0	
190	270	0	0	0	0	
240	400	0	0	0	0	
270	150	0	0	0	0	
90	50	12	6	6	0	
30	170	16	2	14	0	
170	140	17	14	3	0	
120	210	19	10	9	0	
140	40	20	5	15	0	
40	100	11	4	7	0	
120	110	11	10	1	0	
70	140	11	5	6	0	
120	190	13	8	5	0	
20	110	19	3	16	0	
150	200	12	9	3	0	
80	130	18	11	7	0	
90	150	14	8	6	0	
40	120	16	5	11	0	
50	210	19	4	15	0	
190	30	20	3	17	0	
140	100	15	10	5	0	
120	40	18	6	12	0	
110	110	14	14	0	0	
20	120	19	3	16	0	
90	150	14	8	6	0	
240	100	16	6	10	0	
130	210	19	11	8	0	
160	160	16	16	0	0	
160	10	13	0	13	0	
140	100	18	12	6	0	
60	170	15	5	10	0	
140	100	19	13	6	0	
210	130	11	6	5	0	
160	40	13	3	10	0	
20	380	18	0	18	0	
110	470	16	3	13	0	
10	440	13	0	13	0	
100	360	19	5	14	0	
120	470	14	3	11	0	
170	360	15	7	8	0	
30	400	14	1	13	0	
120	380	17	5	12	0	
200	330	15	9	6	0	
60	320	17	3	14	0	
10	470	15	0	15	0	
150	420	16	5	11	0	
230	360	11	7	4	0	
70	400	19	3	16	0	
80	340	17	4	13	0	
130	380	16	5	11	0	
120	420	12	3	9	0	
70	440	20	3	17	0	
130	300	15	6	9	0	
210	440	18	8	10	0	
200	470	16	6	10	0	
180	300	13	7	6	0	
240	400	18	10	8	0	
50	370	17	2	15	0	
100	360	16	4	12	0	
160	360	17	7	10	0	
120	370	15	4	11	0	
100	490	16	3	13	0	
230	490	12	5	7	0	
110	380	13	3	10	0	
360	110	15	4	11	0	
470	220	12	5	7	0	
280	250	13	11	2	0	
440	240	13	7	6	0	
440	240	18	9	9	0	
500	340	17	11	6	0	
480	160	17	5	12	0	
390	110	15	4	11	0	
490	290	15	8	7	0	
430	290	16	10	6	0	
460	400	20	17	3	0	
300	250	12	10	2	0	
410	280	15	10	5	0	
320	310	13	12	1	0	
270	240	12	10	2	0	
420	180	14	6	8	0	
460	190	17	7	10	0	
260	240	16	14	2	0	
320	230	14	10	4	0	
280	300	17	15	2	0	
370	370	15	15	0	0	
360	220	18	11	7	0	
480	380	13	10	3	0	
310	220	13	9	4	0	
330	270	13	10	3	0	
260	270	18	17	1	0	
290	190	16	10	6	0	
260	230	18	15	3	0	
340	210	12	7	5	0	
470	120	13	3	10	0	
430	170	15	5	10	0	
360	390	14	12	2	0	
290	180	16	9	7	0	
390	120	16	4	12	0	
460	140	18	5	13	0	
340	240	11	7	4	0	
400	140	14	4	10	0	
470	210	19	8	11	0	
330	270	11	9	2	0	
410	330	18	14	4	0	
