5	32	1	5	10	100	
520	1	0	0	0	0	
520	1	0	0	0	0	
520	1	0	0	0	0	
520	1	0	0	0	0	
520	1	0	0	0	0	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
70	1	0	330	0	1	
670	660	999999	0	0	0	
20	190	999999	0	0	0	
370	220	999999	0	0	0	
320	420	999999	0	0	0	
30	400	999999	0	0	0	
110	120	999999	0	0	0	
670	660	0	0	0	0	
20	190	0	0	0	0	
370	220	0	0	0	0	
320	420	0	0	0	0	
30	400	0	0	0	0	
110	120	0	0	0	0	
260	220	0	0	0	0	
180	150	0	0	0	0	
230	0	0	0	0	0	
350	380	0	0	0	0	
120	50	11	4	7	0	
200	170	16	13	3	0	
70	160	18	7	11	0	
180	90	18	9	9	0	
210	30	19	2	17	0	
180	210	11	9	2	0	
40	180	12	2	10	0	
140	30	13	2	11	0	
30	90	14	4	10	0	
20	60	18	6	12	0	
80	200	17	6	11	0	
210	280	17	12	5	0	
200	50	13	3	10	0	
130	30	17	3	14	0	
150	90	17	10	7	0	
180	100	13	7	6	0	
200	80	17	6	11	0	
140	240	15	8	7	0	
40	90	20	8	12	0	
170	90	11	5	6	0	
150	20	16	2	14	0	
190	40	18	3	15	0	
150	110	14	10	4	0	
40	30	18	13	5	0	
210	50	15	3	12	0	
190	30	14	2	12	0	
60	130	20	9	11	0	
170	280	20	12	8	0	
170	70	17	7	10	0	
220	170	15	11	4	0	
50	140	19	6	13	0	
170	10	17	1	16	0	
180	130	14	10	4	0	
40	210	17	3	14	0	
80	100	13	10	3	0	
70	50	19	13	6	0	
100	240	15	6	9	0	
100	90	14	12	2	0	
60	210	11	3	8	0	
50	40	15	12	3	0	
80	190	19	8	11	0	
90	140	14	9	5	0	
140	60	17	7	10	0	
120	280	11	4	7	0	
240	80	12	4	8	0	
250	200	16	12	4	0	
100	140	11	7	4	0	
260	40	13	2	11	0	
250	220	20	17	3	0	
260	140	12	6	6	0	
380	430	12	10	2	0	
370	300	18	14	4	0	
370	480	12	9	3	0	
340	390	11	9	2	0	
350	490	20	14	6	0	
500	320	17	10	7	0	
390	270	19	13	6	0	
270	250	16	14	2	0	
360	430	18	15	3	0	
320	250	14	10	4	0	
370	420	18	15	3	0	
460	410	18	16	2	0	
320	440	14	10	4	0	
410	240	11	6	5	0	
440	480	13	11	2	0	
270	300	18	16	2	0	
340	460	13	9	4	0	
360	340	17	16	1	0	
390	410	16	15	1	0	
250	310	17	13	4	0	
330	410	20	16	4	0	
290	320	17	15	2	0	
500	440	11	9	2	0	
470	370	16	12	4	0	
270	240	13	11	2	0	
340	450	17	12	5	0	
440	420	13	12	1	0	
280	470	19	11	8	0	
300	240	14	11	3	0	
430	390	20	18	2	0	
410	350	18	15	3	0	
270	310	13	11	2	0	
360	320	20	17	3	0	
350	240	20	13	7	0	
400	270	20	13	7	0	
300	440	15	10	5	0	
300	410	11	8	3	0	
350	300	19	16	3	0	
320	350	11	10	1	0	
280	400	16	11	5	0	
340	340	19	19	0	0	
250	360	11	7	4	0	
350	320	18	16	2	0	
270	430	11	6	5	0	
300	300	15	15	0	0	
380	300	20	15	5	0	
410	400	16	15	1	0	
320	470	13	8	5	0	
270	270	11	11	0	0	
460	250	16	8	8	0	
