5	30	1	10	20	200	
1026	1	0	0	0	0	
1026	1	0	0	0	0	
1026	1	0	0	0	0	
1026	1	0	0	0	0	
1026	1	0	0	0	0	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
150	1	0	340	0	1	
670	670	999999	0	0	0	
140	280	999999	0	0	0	
290	350	999999	0	0	0	
10	280	999999	0	0	0	
120	300	999999	0	0	0	
430	340	999999	0	0	0	
140	260	999999	0	0	0	
300	430	999999	0	0	0	
70	320	999999	0	0	0	
40	280	999999	0	0	0	
60	340	999999	0	0	0	
670	670	0	0	0	0	
140	280	0	0	0	0	
290	350	0	0	0	0	
10	280	0	0	0	0	
120	300	0	0	0	0	
430	340	0	0	0	0	
140	260	0	0	0	0	
300	430	0	0	0	0	
70	320	0	0	0	0	
40	280	0	0	0	0	
60	340	0	0	0	0	
200	500	0	0	0	0	
320	230	0	0	0	0	
350	340	0	0	0	0	
80	430	0	0	0	0	
170	440	0	0	0	0	
20	190	0	0	0	0	
470	240	0	0	0	0	
170	160	0	0	0	0	
70	60	0	0	0	0	
70	110	11	7	4	0	
180	140	11	8	3	0	
240	150	13	8	5	0	
50	50	20	20	0	0	
40	110	16	5	11	0	
20	180	12	1	11	0	
110	80	11	8	3	0	
120	30	19	4	15	0	
210	190	12	10	2	0	
140	90	18	11	7	0	
250	170	12	8	4	0	
250	160	15	9	6	0	
110	190	19	11	8	0	
120	40	15	5	10	0	
210	160	15	11	4	0	
120	20	18	3	15	0	
230	170	19	14	5	0	
200	180	12	10	2	0	
180	200	19	17	2	0	
200	70	11	3	8	0	
80	60	18	13	5	0	
50	80	16	10	6	0	
90	180	13	6	7	0	
200	20	20	2	18	0	
120	30	13	3	10	0	
220	170	15	11	4	0	
120	80	16	10	6	0	
30	160	18	3	15	0	
120	60	16	8	8	0	
240	10	14	0	14	0	
160	180	11	9	2	0	
40	120	14	4	10	0	
130	150	11	9	2	0	
160	130	18	14	4	0	
90	20	11	2	9	0	
20	70	15	4	11	0	
170	110	17	11	6	0	
160	160	14	14	0	0	
60	110	20	10	10	0	
70	140	17	8	9	0	
10	50	17	3	14	0	
170	120	18	12	6	0	
80	110	17	12	5	0	
120	40	11	3	8	0	
190	30	13	2	11	0	
70	60	18	15	3	0	
130	180	11	7	4	0	
70	170	19	7	12	0	
80	170	20	9	11	0	
80	140	16	9	7	0	
70	50	19	13	6	0	
210	20	15	1	14	0	
210	140	13	8	5	0	
70	100	16	11	5	0	
250	180	16	11	5	0	
140	50	20	7	13	0	
210	130	13	8	5	0	
220	50	15	3	12	0	
60	80	16	12	4	0	
190	20	20	2	18	0	
110	50	17	7	10	0	
140	160	14	12	2	0	
70	180	11	4	7	0	
250	160	13	8	5	0	
150	90	14	8	6	0	
140	380	15	5	10	0	
120	410	11	3	8	0	
200	470	16	6	10	0	
140	430	11	3	8	0	
130	460	15	4	11	0	
60	380	15	2	13	0	
40	350	14	1	13	0	
60	350	13	2	11	0	
200	300	14	9	5	0	
140	340	11	4	7	0	
180	450	20	8	12	0	
220	450	13	6	7	0	
90	310	14	4	10	0	
60	480	19	2	17	0	
80	420	16	3	13	0	
230	340	12	8	4	0	
80	500	16	2	14	0	
150	370	17	6	11	0	
130	300	14	6	8	0	
200	310	20	12	8	0	
20	430	14	0	14	0	
30	480	16	1	15	0	
140	470	12	3	9	0	
210	450	13	6	7	0	
50	310	15	2	13	0	
70	340	13	2	11	0	
200	460	14	6	8	0	
150	400	14	5	9	0	
170	420	12	4	8	0	
110	320	18	6	12	0	
20	300	12	0	12	0	
230	400	20	11	9	0	
10	390	15	0	15	0	
10	470	19	0	19	0	
140	370	18	6	12	0	
140	480	20	5	15	0	
30	470	19	1	18	0	
140	480	19	5	14	0	
30	500	15	0	15	0	
90	500	15	2	13	0	
40	350	16	1	15	0	
30	430	12	0	12	0	
140	310	17	7	10	0	
50	450	16	1	15	0	
200	420	19	9	10	0	
160	440	16	5	11	0	
40	440	13	1	12	0	
110	310	18	6	12	0	
140	400	19	6	13	0	
190	350	20	10	10	0	
70	460	19	2	17	0	
30	440	12	0	12	0	
50	300	19	3	16	0	
10	500	14	0	14	0	
20	330	18	1	17	0	
190	430	15	6	9	0	
60	340	12	2	10	0	
80	470	17	2	15	0	
70	440	15	2	13	0	
120	360	13	4	9	0	
120	490	13	3	10	0	
50	450	16	1	15	0	
70	460	18	2	16	0	
100	360	14	3	11	0	
30	430	17	1	16	0	
350	390	18	16	2	0	
260	310	15	12	3	0	
470	280	11	6	5	0	
320	240	11	8	3	0	
450	400	16	14	2	0	
420	160	13	4	9	0	
500	360	11	7	4	0	
340	220	19	12	7	0	
480	130	16	4	12	0	
320	160	19	9	10	0	
370	290	15	11	4	0	
490	240	11	5	6	0	
270	260	20	19	1	0	
500	300	19	11	8	0	
490	110	13	2	11	0	
340	180	19	10	9	0	
320	180	17	9	8	0	
260	280	19	17	2	0	
330	160	13	6	7	0	
430	210	16	7	9	0	
