5	30	1	10	20	200	
1034	1	0	0	0	0	
1034	1	0	0	0	0	
1034	1	0	0	0	0	
1034	1	0	0	0	0	
1034	1	0	0	0	0	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
150	1	0	380	0	1	
670	670	999999	0	0	0	
90	180	999999	0	0	0	
70	390	999999	0	0	0	
220	180	999999	0	0	0	
300	220	999999	0	0	0	
430	280	999999	0	0	0	
460	60	999999	0	0	0	
30	390	999999	0	0	0	
460	360	999999	0	0	0	
380	260	999999	0	0	0	
340	330	999999	0	0	0	
670	670	0	0	0	0	
90	180	0	0	0	0	
70	390	0	0	0	0	
220	180	0	0	0	0	
300	220	0	0	0	0	
430	280	0	0	0	0	
460	60	0	0	0	0	
30	390	0	0	0	0	
460	360	0	0	0	0	
380	260	0	0	0	0	
340	330	0	0	0	0	
350	440	0	0	0	0	
240	290	0	0	0	0	
300	290	0	0	0	0	
260	10	0	0	0	0	
190	290	0	0	0	0	
310	430	0	0	0	0	
520	510	0	0	0	0	
430	500	0	0	0	0	
200	220	0	0	0	0	
40	240	18	3	15	0	
170	170	13	13	0	0	
220	220	17	17	0	0	
190	100	18	9	9	0	
170	280	18	10	8	0	
240	200	15	12	3	0	
110	150	16	11	5	0	
70	190	12	4	8	0	
90	190	14	6	8	0	
240	60	11	2	9	0	
10	170	12	0	12	0	
200	80	17	6	11	0	
70	100	17	11	6	0	
150	80	12	6	6	0	
70	190	18	6	12	0	
90	90	17	17	0	0	
120	240	12	6	6	0	
80	240	16	5	11	0	
220	130	19	11	8	0	
70	80	20	17	3	0	
190	150	14	11	3	0	
220	40	15	2	13	0	
150	280	17	9	8	0	
180	130	13	9	4	0	
190	210	20	18	2	0	
20	150	16	2	14	0	
230	80	18	6	12	0	
80	90	19	16	3	0	
230	110	15	7	8	0	
110	160	18	12	6	0	
240	200	12	10	2	0	
100	270	16	5	11	0	
160	160	18	18	0	0	
200	280	16	11	5	0	
50	270	17	3	14	0	
180	220	15	12	3	0	
170	110	12	7	5	0	
10	10	20	20	0	0	
40	230	14	2	12	0	
230	70	20	6	14	0	
160	270	19	11	8	0	
