2	50	1	5	6	50	
640	1	0	0	0	0	
640	1	0	0	0	0	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
160	1	0	500	0	1	
300	400	999999	0	0	0	
200	260	999999	0	0	0	
210	470	999999	0	0	0	
360	160	999999	0	0	0	
420	570	999999	0	0	0	
450	350	999999	0	0	0	
300	400	0	0	0	0	
200	260	0	0	0	0	
210	470	0	0	0	0	
360	160	0	0	0	0	
420	570	0	0	0	0	
450	350	0	0	0	0	
370	520	7	4	3	0	
490	490	30	30	0	0	
520	640	16	13	3	0	
200	260	9	6	3	0	
400	300	21	15	6	0	
210	470	15	6	9	0	
170	630	19	5	14	0	
310	620	23	11	12	0	
520	330	11	6	5	0	
510	210	5	2	3	0	
420	410	19	18	1	0	
310	320	29	28	1	0	
50	250	23	4	19	0	
120	420	21	6	15	0	
360	160	10	4	6	0	
520	410	15	11	4	0	
270	230	3	2	1	0	
170	330	41	21	20	0	
130	130	9	9	0	0	
570	580	28	27	1	0	
620	420	8	5	3	0	
420	570	8	5	3	0	
160	570	16	4	12	0	
80	520	10	1	9	0	
70	380	28	5	23	0	
270	680	7	2	5	0	
300	480	15	9	6	0	
430	670	14	8	6	0	
580	480	6	4	2	0	
580	270	19	8	11	0	
370	690	11	5	6	0	
380	460	12	9	3	0	
460	100	23	5	18	0	
610	330	26	14	12	0	
620	630	17	16	1	0	
630	690	6	5	1	0	
320	220	9	6	3	0	
450	350	15	11	4	0	
590	150	14	3	11	0	
50	60	7	5	2	0	
100	170	27	15	12	0	
210	100	13	6	7	0	
50	640	11	0	11	0	
300	150	16	8	8	0	
390	100	10	2	8	0	
320	390	5	4	1	0	
250	320	25	19	6	0	
250	550	17	7	10	0	
480	280	18	10	8	0	
560	370	10	6	4	0	
